DATE_CREATED,AGE_GROUP,DOB_RANGE,VACCINE_GROUP,DOSES,YEAR_COVERAGE,QUARTER,BOROUGH,MODZCTA,LABEL,NEIGHBORHOOD_NAME,POP_DENOMINATOR_YEAR,POP_DENOMINATOR,COUNT_PEOPLE_VAC,PERC_VAC
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11354,11354,Flushing/Murray Hill,2025 Vintage Estimates for 2024,399.74,293,73
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11355,11355,Flushing/Murray Hill/Queensboro Hill,2025 Vintage Estimates for 2024,624.23,475,76
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11356,11356,College Point,2025 Vintage Estimates for 2024,321.95,221,69
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11357,11357,Whitestone,2025 Vintage Estimates for 2024,370.24,206,56
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11358,11358,Auburndale/Murray Hill,2025 Vintage Estimates for 2024,314.34,239,76
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11360,11360,Bayside (North),2025 Vintage Estimates for 2024,143.89,86,60
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11361,11361,Bayside (North)/Bayside (South),2025 Vintage Estimates for 2024,259.85,166,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11362,11362,Douglaston-Little Neck,2025 Vintage Estimates for 2024,131.4,84,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11363,11363,Douglaston-Little Neck,2025 Vintage Estimates for 2024,48.35,37,77
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11364,11364,Bayside (South)/Oakland Gardens,2025 Vintage Estimates for 2024,289.49,189,65
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11365,11365,Auburndale/Fresh Meadows/Pomonok/Utopia,2025 Vintage Estimates for 2024,396.14,254,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11366,11366,Fresh Meadows/Hillcrest,2025 Vintage Estimates for 2024,96.35,71,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11367,11367,Kew Gardens Hills/Pomonok,2025 Vintage Estimates for 2024,598.31,350,58
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11368,11368,Corona/North Corona,2025 Vintage Estimates for 2024,1553.3,1195,77
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11369,11369,Airport/East Elmhurst,2025 Vintage Estimates for 2024,349.92,345,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11370,11370,Jackson Heights/Rikers Island,2025 Vintage Estimates for 2024,227.6,193,85
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11372,11372,Jackson Heights,2025 Vintage Estimates for 2024,677.27,462,68
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11373,11373,Elmhurst,2025 Vintage Estimates for 2024,1031.42,749,73
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11374,11374,Rego Park,2025 Vintage Estimates for 2024,403.23,285,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11375,11375,Forest Hills,2025 Vintage Estimates for 2024,715.58,417,58
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11377,11377,Woodside,2025 Vintage Estimates for 2024,792.67,605,76
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11378,11378,Maspeth,2025 Vintage Estimates for 2024,415.04,222,53
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11379,11379,Middle Village,2025 Vintage Estimates for 2024,340.52,190,56
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11385,11385,Glendale/Ridgewood,2025 Vintage Estimates for 2024,1194.66,615,51
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11411,11411,Cambria Heights,2025 Vintage Estimates for 2024,155.47,89,57
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11412,11412,St. Albans,2025 Vintage Estimates for 2024,375.65,226,60
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11413,11413,Laurelton/Rosedale,2025 Vintage Estimates for 2024,395.42,205,52
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11414,11414,Hamilton Beach/Howard Beach/Lindenwood,2025 Vintage Estimates for 2024,265.29,124,47
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11415,11415,Kew Gardens,2025 Vintage Estimates for 2024,217.99,130,60
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11416,11416,Ozone Park,2025 Vintage Estimates for 2024,286.16,239,84
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11417,11417,Ozone Park,2025 Vintage Estimates for 2024,302.72,259,86
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11418,11418,Richmond Hill,2025 Vintage Estimates for 2024,415.38,276,66
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11419,11419,Richmond Hill/South Ozone Park,2025 Vintage Estimates for 2024,446.68,315,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11420,11420,South Ozone Park,2025 Vintage Estimates for 2024,481.46,351,73
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11421,11421,Woodhaven,2025 Vintage Estimates for 2024,442.97,290,65
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11422,11422,Rosedale,2025 Vintage Estimates for 2024,314.16,143,46
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11423,11423,Hollis/Holliswood,2025 Vintage Estimates for 2024,241.2,208,86
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11426,11426,Bellerose,2025 Vintage Estimates for 2024,180.61,116,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11427,11427,Bellerose/Hollis Hills/Holliswood,2025 Vintage Estimates for 2024,222.39,109,49
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11428,11428,Queens Village,2025 Vintage Estimates for 2024,178.75,117,65
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11429,"11001, 11429",Queens Village,2025 Vintage Estimates for 2024,243.69,246,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11432,11432,Hillcrest/Jamaica Estates/Jamaica Hills,2025 Vintage Estimates for 2024,624.26,533,85
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11433,11433,Jamaica,2025 Vintage Estimates for 2024,412.67,310,75
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11434,11434,Airport/South Jamaica/Springfield Gardens/St. Albans,2025 Vintage Estimates for 2024,699.07,423,61
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11435,11435,Briarwood/Jamaica,2025 Vintage Estimates for 2024,638.32,547,86
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11436,11436,South Jamaica/South Ozone Park,2025 Vintage Estimates for 2024,228.2,154,67
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11691,11691,Edgemere/Far Rockaway,2025 Vintage Estimates for 2024,1046.8,478,46
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11692,11692,Arverne/Edgemere,2025 Vintage Estimates for 2024,303.21,101,33
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11693,11693,Arverne/Broad Channel,2025 Vintage Estimates for 2024,136.3,70,51
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11694,11694,Belle Harbor-Neponsit/Rockaway Park,2025 Vintage Estimates for 2024,181.86,84,46
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,4313314,4:3:1:3:3:1:4,2026,Q2,Queens,11697,11697,Breezy Point,2025 Vintage Estimates for 2024,30.84,21,68
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10001,"10001, 10118",Chelsea/NoMad/West Chelsea,2025 Vintage Estimates for 2024,115.7,142,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10002,10002,Chinatown/Lower East Side,2025 Vintage Estimates for 2024,491.86,264,54
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10003,10003,East Village/Gramercy/Greenwich Village,2025 Vintage Estimates for 2024,214.44,194,90
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10004,10004,Financial District,2025 Vintage Estimates for 2024,30.46,39,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10005,10005,Financial District,2025 Vintage Estimates for 2024,49.62,69,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10006,10006,Financial District,2025 Vintage Estimates for 2024,23.33,40,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10007,10007,TriBeCa,2025 Vintage Estimates for 2024,111.64,114,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10009,10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,2025 Vintage Estimates for 2024,317.15,226,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10010,10010,Flatiron/Gramercy/Kips Bay,2025 Vintage Estimates for 2024,169.73,174,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10011,10011,Chelsea,2025 Vintage Estimates for 2024,278.7,196,70
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10012,10012,Greenwich Village/SoHo,2025 Vintage Estimates for 2024,118.55,113,95
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10013,10013,Hudson Square/Little Italy/SoHo/TriBeCa,2025 Vintage Estimates for 2024,235.44,233,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10014,10014,Hudson Square/Meatpacking District/West Village,2025 Vintage Estimates for 2024,148.51,167,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10016,10016,Kips Bay/Murray Hill/NoMad,2025 Vintage Estimates for 2024,295.89,302,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10017,10017,East Midtown/Murray Hill,2025 Vintage Estimates for 2024,78.48,110,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10018,10018,Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2024,41.27,43,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10019,"10019, 10020",Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2024,249.17,269,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10021,10021,Lenox Hill/Upper East Side,2025 Vintage Estimates for 2024,308.41,354,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10022,10022,East Midtown,2025 Vintage Estimates for 2024,211.42,227,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10023,10023,Lincoln Square,2025 Vintage Estimates for 2024,595.97,505,85
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10024,10024,Upper West Side,2025 Vintage Estimates for 2024,547.69,492,90
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10025,10025,Manhattan Valley/Morningside Heights/Upper West Side,2025 Vintage Estimates for 2024,664.55,554,83
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10026,10026,Central Harlem (South),2025 Vintage Estimates for 2024,383.09,220,57
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10027,10027,Central Harlem (South)/Morningside Heights/West Harlem,2025 Vintage Estimates for 2024,570.32,359,63
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10028,10028,Upper East Side/Yorkville,2025 Vintage Estimates for 2024,318.85,354,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10029,10029,East Harlem,2025 Vintage Estimates for 2024,740.35,495,67
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10030,10030,Central Harlem (North),2025 Vintage Estimates for 2024,351.61,148,42
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10031,10031,Hamilton Heights/West Harlem,2025 Vintage Estimates for 2024,515.97,338,66
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10032,10032,Washington Heights (South),2025 Vintage Estimates for 2024,479.52,314,65
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10033,10033,Washington Heights (North)/Washington Heights (South),2025 Vintage Estimates for 2024,502.22,358,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10034,10034,Inwood/Washington Heights (North),2025 Vintage Estimates for 2024,362.58,264,73
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10035,10035,East Harlem,2025 Vintage Estimates for 2024,381.29,222,58
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10036,10036,Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2024,155.62,155,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10037,10037,Central Harlem (North)/East Harlem,2025 Vintage Estimates for 2024,167.34,124,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10038,10038,Chinatown/Financial District,2025 Vintage Estimates for 2024,137.2,94,69
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10039,10039,Central Harlem (North)/Washington Heights (South),2025 Vintage Estimates for 2024,348.79,180,52
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10040,10040,Washington Heights (North),2025 Vintage Estimates for 2024,386.85,273,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10044,10044,Roosevelt Island,2025 Vintage Estimates for 2024,97.48,126,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10065,10065,Lenox Hill/Upper East Side,2025 Vintage Estimates for 2024,246.14,364,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10069,10069,Lincoln Square,2025 Vintage Estimates for 2024,61.58,89,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10075,"10075, 10162",Lenox Hill/Upper East Side,2025 Vintage Estimates for 2024,180.1,219,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10128,10128,Upper East Side/Yorkville,2025 Vintage Estimates for 2024,443.68,471,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10280,10280,Battery Park City,2025 Vintage Estimates for 2024,134.74,56,42
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Manhattan,10282,10282,Battery Park City,2025 Vintage Estimates for 2024,116.84,95,81
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10301,10301,Silver Lake/St. George,2025 Vintage Estimates for 2024,390.6,300,77
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10302,10302,Elm Park,2025 Vintage Estimates for 2024,244,157,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10303,10303,Graniteville/Mariner's Harbor/Port Ivory,2025 Vintage Estimates for 2024,319.1,203,64
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10304,10304,New Dorp/Todt Hill,2025 Vintage Estimates for 2024,474.05,285,60
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10305,10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,2025 Vintage Estimates for 2024,417.59,291,70
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10306,10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,2025 Vintage Estimates for 2024,554.92,337,61
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10307,10307,Tottenville,2025 Vintage Estimates for 2024,141.45,65,46
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10308,10308,Great Kills,2025 Vintage Estimates for 2024,282.9,167,59
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10309,10309,Charleston/Prince's Bay/Woodrow,2025 Vintage Estimates for 2024,349.71,174,50
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10310,10310,Port Richmond/Randall Manor/West Brighton,2025 Vintage Estimates for 2024,298.22,205,69
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10312,10312,Annadale/Rossville,2025 Vintage Estimates for 2024,589.56,331,56
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Staten Island,10314,10314,Bloomfield/Freshkills Park,2025 Vintage Estimates for 2024,917.08,580,63
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10451,10451,Concourse/Melrose,2025 Vintage Estimates for 2024,574.64,524,91
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10452,10452,Concourse/Highbridge,2025 Vintage Estimates for 2024,1041.22,710,68
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10453,10453,Morris Heights/Mount Hope/University Heights,2025 Vintage Estimates for 2024,1049.75,750,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10454,10454,Mott Haven/Port Morris,2025 Vintage Estimates for 2024,525.43,375,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10455,10455,Mott Haven,2025 Vintage Estimates for 2024,540.21,398,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10456,10456,Claremont/Morrisania,2025 Vintage Estimates for 2024,1159.8,818,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10457,10457,Belmont/Claremont/Mount Hope/Tremont,2025 Vintage Estimates for 2024,1098.88,776,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10458,10458,Belmont/Fordham University/Kingsbridge,2025 Vintage Estimates for 2024,1033.11,762,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10459,10459,Charlotte Gardens/Hunts Point,2025 Vintage Estimates for 2024,693.52,436,63
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10460,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,2025 Vintage Estimates for 2024,808.7,599,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10461,10461,Morris Park/Pelham Bay/Westchester Square,2025 Vintage Estimates for 2024,570.05,465,82
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10462,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,2025 Vintage Estimates for 2024,892.77,725,81
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10463,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,2025 Vintage Estimates for 2024,759.09,559,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10464,10464,City Island,2025 Vintage Estimates for 2024,32.86,80,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10465,10465,Country Club/Throgs Neck,2025 Vintage Estimates for 2024,479.09,296,62
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10466,10466,Edenwald/Wakefield,2025 Vintage Estimates for 2024,778.12,484,62
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10467,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,2025 Vintage Estimates for 2024,1180.74,916,78
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10468,10468,Fordham/Kingsbridge/University Heights,2025 Vintage Estimates for 2024,1034.37,681,66
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10469,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,2025 Vintage Estimates for 2024,730.06,539,74
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10470,10470,Wakefield/Woodlawn,2025 Vintage Estimates for 2024,173.9,147,85
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10471,10471,Fieldston/North Riverdale/Riverdale,2025 Vintage Estimates for 2024,232.23,126,54
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10472,10472,Soundview,2025 Vintage Estimates for 2024,791.42,815,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10473,10473,Castle Hill/Clason Point/Soundview,2025 Vintage Estimates for 2024,556.92,443,80
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10474,10474,Hunts Point,2025 Vintage Estimates for 2024,154.08,116,75
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Bronx,10475,10475,Co-op City/Edenwald,2025 Vintage Estimates for 2024,289.89,207,71
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11004,"11004, 11005",Bellerose/Douglaston-Little Neck,2025 Vintage Estimates for 2024,148.48,204,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11101,11101,Astoria (South)/Long Island City/Sunnyside,2025 Vintage Estimates for 2024,367.72,650,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11102,11102,Astoria (North),2025 Vintage Estimates for 2024,227.58,266,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11103,11103,Astoria (North)/Astoria (South),2025 Vintage Estimates for 2024,271.42,211,78
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11104,11104,Sunnyside,2025 Vintage Estimates for 2024,242.43,164,68
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11105,11105,Ditmars Steinway,2025 Vintage Estimates for 2024,295.83,243,82
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11106,11106,Astoria (South),2025 Vintage Estimates for 2024,327.25,286,87
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Queens,11109,11109,Long Island City,2025 Vintage Estimates for 2024,70.88,97,99
8/9/2026,24 - 35 months,07/01/2023 - 06/30/2024,DTaP,4,2026,Q2,Brooklyn,11201,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,2025 Vintage Estimates for 2024,747.89,786,99
